id,premise,hypothesis,lang_abv,language,label
3a0b079e46,"here you'll see the delightful but slowly disappearing indigenous fwi costume madras turban, madras skirt over petticoat, silk peplum, white blouse, and gold earrings, bracelets, and collier-choux necklace.","here you can see fwi's traditional costume which includes a madras skirt, white blouse, and gold earrings.",en,english,0
53fd4be1b2,so they don't deal much in cash anymore either,they still heavily use cash for their transactions.,en,english,2
dbd09a3d4a,now they're telling mothers to deny food to infants all night long once the kids are a few months old.,it is better to force infants to eat during the day time.,en,english,1
7706043453,no matter the question of whether the industrial average of dow jones is the proper measure of how well the rich are doing.,the dow jones climbs and the rich people buy even more.,es,spanish,1
5ef56b70e0,the residents of the united states hoped for a peace dividend because the us expenditure for national security was shortened after the end of the military threat from the soviet union.,"when the soviet threat ended, the united states started massive military upgrading.",de,german,2
bfed511c92,"in 1979, he stopped at a lexington clothing store to buy cowboy boots.",he liked to wear cowboy boots.,en,english,1
97607fbf89,"my last afternoon in louisian was supposed to be no different- but the hotel room was small and claustrophobic, and i was utterly bored.",my last day in louisian was very exciting.,en,english,2
4d3c2f7f77,you don't think it's a deterrent,you have absolutely no doubt whatsoever that it will not be a deterrent,en,english,2
dece9314cc,one bakes flipper.,three baked flipper.,en,english,2
128b72377c,"these aliens may seek legal assistance at any time during the year, although limited english ability and lack of knowledge of rights and procedures may provide obstacles to seeking and obtaining representation.",these immigrants often need legal assistance.,en,english,0
dff2fa6471,"and if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'hey, we tried,' and act like unsuccessful brokers to an honorable peace.",a settlement as reached that both sides were happy with.,en,english,2
cf557dabf4,i've always jumped on sentiment and here i am being more sentimental than anybody.,"i'm being the most sentimental of all, which isn't normal.",en,english,0
79725489c9,"it was through him that we were in this trap, ogle continued.",ogle had suggested that they delete him early.,sw,swahili,1
3f4f131a6d,"with the assassination of the man in april 1865 that had declared a new order of ideas, the united states became a country obsessed with power.",the murder took place in may.,el,greek,2
73a85906c9,also beyond city limits is the legacy golf club in the nearby suburb of henderson.,the legacy golf club is outside the city limits.,en,english,0
c8a4121f2d,"the east of the gate is olympieion, the largest temple location ever built on greece.",greece and its people have never found a way to build a temple.,vi,vietnamese,2
3d25c4f0e9,36 ac usage nationally for mercury control from power plants should be roughly proportional to the total mwe of coal-fired facilities that are equipped with the technology this assumes an average capacity factor of 85 percent and other assumptions of tables 4-4 and 4-5.,power plants' mercury control ac usage is higher than total mwe from coal facilities.,en,english,2
2419c07cd1,"walking a short walk from boot, you will find the end of the ravenglass and eskdale railways, or la'al ratty, because it is well known.",boot is a small city.,zh,chinese,1
2c9968e24b,"in texas, the legislature was instrumental in effecting changes to the state's benefit programs through provisions in several pieces of legislation.","in texas, the legislature wasn't an instrumental factor in changes to the benefits program.",en,english,2
8d2688601c,statistics mentioned in the a1 table show that the average number of tracks in the most profitable quarters lies in the icons of zip with families with higher income and the most educated adults.,postal symbols are connected to income.,ar,arabic,0
36ce3cc855,"and truly, the father was right, his son had already experienced everything, tried everything, and was interested in less and less.",his son was losing interest in everything.,en,english,0
4e260496cd,"i don't know, you are probably from texas, i don't have to create stereotypes, but they probably don't like a lot of control over weapons.",texas must have stricter weapons control laws,bg,bulgarian,1
b26f1da5a7,i will take leave to doubt that. his lord's voice was not big at all.,his lord said definitely.,vi,vietnamese,0
a1f2916a07,"under deng xiaoping, beijing actively sought to cultivate a good bilateral relationship.",beijing sought to create a good relationship with hong kong.,en,english,1
404c22e190,there were maybe three hundred people present.,300 people were there.,en,english,0
febfba73b1,"similarly, oim revised the electronic grant renewal application to accommodate new information sought by lsc and to ensure greater ease for users.",the oim is hoping to revise the grant renewal application to reduce the lsc's ability to request information.,en,english,2
7dfa51d390,do you know how long we've been here? he asked one morning as they sat facing each other at breakfast.,they were in completely separate rooms at breakfast time.,en,english,2
05d6ec2fe7,"mayor giuliani, along with police and fire commissioners and oem director, moved quickly northward and established an emergency operation command station at the police academy.",the mayor immediately evacuated the state according to the recommendations of the oem director.,zh,chinese,2
3e53acffa4,"despite protests by preservationists, there was little alternative.",the oil pipeline caused an uproar from the environmental preservationalists.,en,english,1
d19806e309,"in view of this decision, customers would probably keep their right to leave.",leaving the country would be the best choice for customers.,de,german,0
34d1b174b9,"oh god, of course, a name just uh, a name just retreated in my mind, but this is peace for parliament",i knew immediately that the name is due to a parliamentary figure.,ar,arabic,2
9fe3c9fc3b,"but it is a kind of areas we live in. but of course, living expenses are not so bad, though this is the difference",it is not expensive to live here.,ar,arabic,0
